4	1	-	0	-	0.2827277183532715	0.2691781520843506	0	1
4	1	-	1	-	0.3141756057739258	0.33235764503479004	1	0
4	1	-	2	-	0.3091137409210205	0.3144993782043457	0	1
4	1	-	3	-	0.3052709102630615	0.31427502632141113	1	0
4	1	-	4	-	0.28193140029907227	0.29444050788879395	1	0
4	1	-	5	-	0.32449769973754883	0.3309805393218994	1	0
4	1	-	6	-	0.28473687171936035	0.2889859676361084	1	1
4	1	-	7	-	0.30243778228759766	0.31253981590270996	1	0
4	1	-	8	-	0.3037276268005371	0.3098599910736084	1	1
4	1	-	9	-	0.30038952827453613	0.3042774200439453	0	1
4	1	-	10	-	0.3237600326538086	0.3283834457397461	1	0
4	1	-	11	-	0.2609219551086426	0.2747507095336914	0	1
4	1	-	12	-	0.33941078186035156	0.34490132331848145	1	1
4	1	-	13	-	0.3172316551208496	0.3301389217376709	0	0
4	1	-	14	-	0.3018379211425781	0.31421327590942383	0	0
4	1	-	15	-	0.30178403854370117	0.30718016624450684	0	1
4	1	-	16	-	0.3198661804199219	0.3277413845062256	0	1
4	1	-	17	-	0.2587618827819824	0.2714869976043701	1	0
4	1	-	18	-	0.279376745223999	0.2888343334197998	0	1
4	1	-	19	-	0.30066919326782227	0.3058896064758301	0	1
4	1	-	20	-	0.2830498218536377	0.289654016494751	0	1
4	1	-	21	-	0.25544118881225586	0.2710762023925781	1	0
4	1	-	22	-	0.31722044944763184	0.32477426528930664	0	1
4	1	-	23	-	0.29937052726745605	0.303924560546875	0	1
4	1	-	24	-	0.2971522808074951	0.3018171787261963	0	1
4	1	-	25	-	0.3162498474121094	0.32436466217041016	0	1
4	1	-	26	-	0.31653547286987305	0.32275843620300293	0	1
4	1	-	27	-	0.31981396675109863	0.3256106376647949	0	1
4	1	-	28	-	0.31721019744873047	0.32521629333496094	0	1
4	1	-	29	-	0.3141672611236572	0.32489562034606934	0	1
4	1	-	30	-	0.3164386749267578	0.3247058391571045	1	1
4	1	-	31	-	0.3263089656829834	0.33135414123535156	0	0
4	1	-	32	-	0.32196927070617676	0.3273453712463379	0	1
4	1	-	33	-	0.30254697799682617	0.3123302459716797	1	0
4	1	-	34	-	0.32373642921447754	0.3484537601470947	0	1
4	1	-	35	-	0.2801945209503174	0.28952670097351074	1	1
4	1	-	36	-	0.3569602966308594	0.3509202003479004	0	1
4	1	-	37	-	0.301253080368042	0.31030869483947754	0	1
4	1	-	38	-	0.30269503593444824	0.3237912654876709	0	1
4	1	-	39	-	0.26694464683532715	0.2724766731262207	0	1
4	1	-	40	-	0.34342217445373535	0.35438966751098633	0	1
4	1	-	41	-	0.2620699405670166	0.27265024185180664	0	1
